#tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_term	PubMed	Category
8839	101800527	GO:0061891	IEA	enables	calcium ion sensor activity	30032202	Function
8839	101800531	GO:0000978	IEA	enables	RNA polymerase II cis-regulatory region sequence-specific DNA binding	30032202	Function
8839	101800531	GO:0004879	IEA	enables	nuclear receptor activity	22301074	Function
8839	101800531	GO:0005634	IEA	located_in	nucleus	22301074|30032202	Component
8839	101800531	GO:0005667	IEA	part_of	transcription regulator complex	30032202	Component
8839	101800531	GO:0006357	IEA	involved_in	regulation of transcription by RNA polymerase II	30032202	Process
8839	101800531	GO:0008270	IEA	enables	zinc ion binding	22301074	Function
8839	101800531	GO:0035259	IEA	enables	nuclear glucocorticoid receptor binding	30032202	Function
8839	101800531	GO:0071376	IEA	involved_in	cellular response to corticotropin-releasing hormone stimulus	30032202	Process
8839	101800532	GO:0000226	IEA	involved_in	microtubule cytoskeleton organization	30032202	Process
8839	101800532	GO:0015631	IEA	enables	tubulin binding	30032202	Function
8839	101800532	GO:0018095	IEA	involved_in	protein polyglutamylation	30032202	Process
8839	101800532	GO:0036064	IEA	located_in	ciliary basal body	30032202	Component
8839	101800532	GO:0070740	IEA	enables	tubulin-glutamic acid ligase activity	30032202	Function
8839	101800533	GO:0030280	IEA	enables	structural constituent of skin epidermis	30032202	Function
8839	101800533	GO:0031424	IEA	involved_in	keratinization	30032202	Process
8839	101800533	GO:0045095	IEA	located_in	keratin filament	22301074|30032202	Component
8839	101800533	GO:0045109	IEA	involved_in	intermediate filament organization	30032202	Process
8839	101800535	GO:0001755	IEA	involved_in	neural crest cell migration	30032202	Process
8839	101800535	GO:0005886	IEA	located_in	plasma membrane	30032202	Component
8839	101800535	GO:0007411	IEA	involved_in	axon guidance	30032202	Process
8839	101800535	GO:0030215	IEA	enables	semaphorin receptor binding	30032202	Function
8839	101800535	GO:0030335	IEA	involved_in	positive regulation of cell migration	30032202	Process
8839	101800535	GO:0045499	IEA	enables	chemorepellent activity	30032202	Function
8839	101800535	GO:0050919	IEA	involved_in	negative chemotaxis	30032202	Process
8839	101800535	GO:0071526	IEA	involved_in	semaphorin-plexin signaling pathway	30032202	Process
8839	101800538	GO:0005743	IEA	located_in	mitochondrial inner membrane	22301074	Component
8839	101800538	GO:0055085	IEA	involved_in	transmembrane transport	22301074	Process
8839	101800540	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	101800540	GO:0005524	IEA	enables	ATP binding	22301074	Function
8839	101800540	GO:0005694	IEA	located_in	chromosome	22301074	Component
8839	101800540	GO:0006302	IEA	involved_in	double-strand break repair	30032202	Process
8839	101800540	GO:0051276	IEA	involved_in	chromosome organization	22301074	Process
8839	101800542	GO:0003676	IEA	enables	nucleic acid binding	22301074	Function
8839	101800542	GO:0009143	IEA	involved_in	nucleoside triphosphate catabolic process	30032202	Process
8839	101800542	GO:0046872	IEA	enables	metal ion binding	22301074	Function
8839	101800542	GO:0047429	IEA	enables	nucleoside triphosphate diphosphatase activity	30032202	Function
8839	101800543	GO:0005886	IEA	located_in	plasma membrane	30032202	Component
8839	101800543	GO:0015467	IEA	enables	G-protein activated inward rectifier potassium channel activity	22301074	Function
8839	101800543	GO:0034765	IEA	involved_in	regulation of monoatomic ion transmembrane transport	30032202	Process
8839	101800543	GO:1990573	IEA	involved_in	potassium ion import across plasma membrane	30032202	Process
8839	101800544	GO:0006888	IEA	involved_in	endoplasmic reticulum to Golgi vesicle-mediated transport	22301074|30032202	Process
8839	101800544	GO:0006890	IEA	involved_in	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	22301074|30032202	Process
8839	101800544	GO:0060628	IEA	involved_in	regulation of ER to Golgi vesicle-mediated transport	30032202	Process
8839	101800544	GO:0070939	IEA	part_of	Dsl1/NZR complex	22301074|30032202	Component
8839	101800545	GO:0005737	IEA	located_in	cytoplasm	30032202	Component
8839	101800545	GO:0005901	IEA	located_in	caveola	30032202	Component
8839	101800545	GO:0010468	IEA	involved_in	regulation of gene expression	30032202	Process
8839	101800546	GO:0015129	IEA	enables	lactate transmembrane transporter activity	30032202	Function
8839	101800546	GO:0016323	IEA	located_in	basolateral plasma membrane	30032202	Component
8839	101800546	GO:0035879	IEA	involved_in	plasma membrane lactate transport	30032202	Process
8839	101800547	GO:0001731	IEA	involved_in	formation of translation preinitiation complex	30032202	Process
8839	101800547	GO:0003743	IEA	enables	translation initiation factor activity	22301074|30032202	Function
8839	101800547	GO:0006413	IEA	involved_in	translational initiation	22301074	Process
8839	101800548	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	101800548	GO:0045202	IEA	located_in	synapse	30032202	Component
8839	101800548	GO:0099558	IEA	involved_in	maintenance of synapse structure	30032202	Process
8839	101800549	GO:0003950	IEA	enables	NAD+ poly-ADP-ribosyltransferase activity	22301074|30032202	Function
8839	101800549	GO:0005634	IEA	located_in	nucleus	30032202	Component
8839	101800549	GO:0008270	IEA	enables	zinc ion binding	22301074	Function
8839	101800553	GO:0005412	IEA	enables	D-glucose:sodium symporter activity	22301074|30032202	Function
8839	101800553	GO:0005886	IEA	located_in	plasma membrane	30032202	Component
8839	101800553	GO:0006020	IEA	involved_in	inositol metabolic process	30032202	Process
8839	101800553	GO:0015798	IEA	involved_in	myo-inositol transport	22301074|30032202	Process
8839	101800553	GO:0055085	IEA	involved_in	transmembrane transport	22301074	Process
8839	101800554	GO:0008083	IEA	enables	growth factor activity	22301074	Function
8839	101800555	GO:0001508	IEA	involved_in	action potential	30032202	Process
8839	101800555	GO:0005251	IEA	enables	delayed rectifier potassium channel activity	30032202	Function
8839	101800555	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	101800555	GO:0008076	IEA	part_of	voltage-gated potassium channel complex	22301074|30032202	Component
8839	101800555	GO:0016020	IEA	located_in	membrane	22301074|30032202	Component
8839	101800555	GO:0051260	IEA	involved_in	protein homooligomerization	22301074	Process
8839	101800555	GO:0071805	IEA	involved_in	potassium ion transmembrane transport	30032202	Process
8839	101800556	GO:0004342	IEA	enables	glucosamine-6-phosphate deaminase activity	22301074|30032202	Function
8839	101800556	GO:0005737	IEA	located_in	cytoplasm	30032202	Component
8839	101800556	GO:0005975	IEA	involved_in	carbohydrate metabolic process	22301074	Process
8839	101800556	GO:0006043	IEA	involved_in	D-glucosamine catabolic process	30032202	Process
8839	101800556	GO:0006046	IEA	involved_in	N-acetylglucosamine catabolic process	30032202	Process
8839	101800556	GO:0019262	IEA	involved_in	N-acetylneuraminate catabolic process	30032202	Process
8839	101800556	GO:0042802	IEA	enables	identical protein binding	30032202	Function
8839	101800557	GO:0005522	IEA	enables	profilin binding	30032202	Function
8839	101800557	GO:0007411	IEA	involved_in	axon guidance	30032202	Process
8839	101800557	GO:0008154	IEA	involved_in	actin polymerization or depolymerization	30032202	Process
8839	101800557	GO:0017124	IEA	enables	SH3 domain binding	30032202	Function
8839	101800557	GO:0070358	IEA	involved_in	actin polymerization-dependent cell motility	30032202	Process
8839	101800559	GO:0004497	IEA	enables	monooxygenase activity	30032202	Function
8839	101800559	GO:0005788	IEA	located_in	endoplasmic reticulum lumen	30032202	Component
8839	101800559	GO:0036503	IEA	involved_in	ERAD pathway	30032202	Process
8839	101800559	GO:0050660	IEA	enables	flavin adenine dinucleotide binding	30032202	Function
8839	101800560	GO:0003714	IEA	enables	transcription corepressor activity	30032202	Function
8839	101800560	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	101800560	GO:0005634	IEA	located_in	nucleus	30032202	Component
8839	101800560	GO:0005737	IEA	located_in	cytoplasm	30032202	Component
8839	101800560	GO:0006355	IEA	involved_in	regulation of DNA-templated transcription	22301074	Process
8839	101800561	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	101800561	GO:0007288	IEA	involved_in	sperm axoneme assembly	30032202	Process
8839	101800561	GO:0044782	IEA	involved_in	cilium organization	30032202	Process
8839	101800562	GO:0001937	IEA	involved_in	negative regulation of endothelial cell proliferation	30032202	Process
8839	101800562	GO:0016525	IEA	involved_in	negative regulation of angiogenesis	30032202	Process
8839	101800563	GO:0005783	IEA	located_in	endoplasmic reticulum	22301074	Component
8839	101800563	GO:0005788	IEA	located_in	endoplasmic reticulum lumen	30032202	Component
8839	101800563	GO:0015035	IEA	enables	protein-disulfide reductase activity	30032202	Function
8839	101800563	GO:0016671	IEA	enables	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	30032202	Function
8839	101800563	GO:0034975	IEA	involved_in	protein folding in endoplasmic reticulum	22301074	Process
8839	101800563	GO:0036498	IEA	involved_in	IRE1-mediated unfolded protein response	30032202	Process
8839	101800563	GO:0051787	IEA	enables	misfolded protein binding	30032202	Function
8839	101800564	GO:0003951	IEA	enables	NAD+ kinase activity	22301074|30032202	Function
8839	101800564	GO:0005739	IEA	located_in	mitochondrion	30032202	Component
8839	101800564	GO:0006741	IEA	involved_in	NADP+ biosynthetic process	22301074	Process
8839	101800564	GO:0019674	IEA	involved_in	NAD+ metabolic process	22301074|30032202	Process
8839	101800565	GO:0005737	IEA	located_in	cytoplasm	30032202	Component
8839	101800565	GO:0006457	IEA	involved_in	protein folding	30032202	Process
8839	101800566	GO:0004366	IEA	enables	glycerol-3-phosphate O-acyltransferase activity	30032202	Function
8839	101800566	GO:0006072	IEA	involved_in	glycerol-3-phosphate metabolic process	30032202	Process
8839	101800566	GO:0006631	IEA	involved_in	fatty acid metabolic process	30032202	Process
8839	101800566	GO:0008654	IEA	involved_in	phospholipid biosynthetic process	30032202	Process
8839	101800566	GO:0019432	IEA	involved_in	triglyceride biosynthetic process	30032202	Process
8839	101800566	GO:0031966	IEA	located_in	mitochondrial membrane	30032202	Component
8839	101800566	GO:0034587	IEA	involved_in	piRNA processing	30032202	Process
8839	101800567	GO:0005634	IEA	located_in	nucleus	30032202	Component
8839	101800567	GO:0006357	IEA	involved_in	regulation of transcription by RNA polymerase II	30032202	Process
8839	101800569	GO:0004674	IEA	enables	protein serine/threonine kinase activity	22301074	Function
8839	101800569	GO:0005524	IEA	enables	ATP binding	22301074	Function
8839	101800569	GO:0006468	IEA	involved_in	protein phosphorylation	22301074	Process
8839	101800569	GO:0035091	IEA	enables	phosphatidylinositol binding	22301074	Function
8839	101800570	GO:0005768	IEA	located_in	endosome	30032202	Component
8839	101800570	GO:0007032	IEA	involved_in	endosome organization	30032202	Process
8839	101800570	GO:0016197	IEA	involved_in	endosomal transport	30032202	Process
8839	101800570	GO:0071203	IEA	part_of	WASH complex	30032202	Component
8839	101800572	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	101800572	GO:0005737	IEA	located_in	cytoplasm	30032202	Component
8839	101800575	GO:0005319	IEA	enables	lipid carrier activity	30032202	Function
8839	101800575	GO:0005524	IEA	enables	ATP binding	22301074	Function
8839	101800575	GO:0006869	IEA	involved_in	lipid transport	30032202	Process
8839	101800575	GO:0016020	IEA	located_in	membrane	22301074|30032202	Component
8839	101800575	GO:0016887	IEA	enables	ATP hydrolysis activity	22301074	Function
8839	101800575	GO:0034191	IEA	enables	apolipoprotein A-I receptor binding	30032202	Function
8839	101800575	GO:0043231	IEA	located_in	intracellular membrane-bounded organelle	30032202	Component
8839	101800575	GO:0055085	IEA	involved_in	transmembrane transport	30032202	Process
8839	101800575	GO:0140359	IEA	enables	ABC-type transporter activity	22301074|30032202	Function
8839	101800576	GO:0004198	IEA	enables	calcium-dependent cysteine-type endopeptidase activity	22301074|30032202	Function
8839	101800576	GO:0005509	IEA	enables	calcium ion binding	22301074	Function
8839	101800576	GO:0005737	IEA	located_in	cytoplasm	30032202	Component
8839	101800576	GO:0006508	IEA	involved_in	proteolysis	22301074|30032202	Process
8839	101800577	GO:0001731	IEA	involved_in	formation of translation preinitiation complex	30032202	Process
8839	101800577	GO:0003723	IEA	enables	RNA binding	22301074	Function
8839	101800579	GO:0001609	IEA	enables	G protein-coupled adenosine receptor activity	22301074	Function
8839	101800579	GO:0001973	IEA	involved_in	G protein-coupled adenosine receptor signaling pathway	22301074	Process
8839	101800579	GO:0005886	IEA	located_in	plasma membrane	30032202	Component
8839	101800579	GO:0007189	IEA	involved_in	adenylate cyclase-activating G protein-coupled receptor signaling pathway	30032202	Process
8839	101800579	GO:0042311	IEA	involved_in	vasodilation	30032202	Process
8839	101800580	GO:0005201	IEA	enables	extracellular matrix structural constituent	30032202	Function
8839	101800580	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	101800580	GO:0007160	IEA	involved_in	cell-matrix adhesion	22301074	Process
8839	101800580	GO:0031012	IEA	located_in	extracellular matrix	30032202	Component
8839	101800581	GO:0000146	IEA	enables	microfilament motor activity	30032202	Function
8839	101800581	GO:0004674	IEA	enables	protein serine/threonine kinase activity	30032202	Function
8839	101800581	GO:0005515	IEA	enables	protein binding	22301074	Function
8839	101800581	GO:0005524	IEA	enables	ATP binding	22301074	Function
8839	101800581	GO:0016459	IEA	part_of	myosin complex	22301074	Component
8839	101800581	GO:0018105	IEA	involved_in	peptidyl-serine phosphorylation	30032202	Process
8839	101800581	GO:0030832	IEA	involved_in	regulation of actin filament length	30032202	Process
8839	101800582	GO:0003810	IEA	enables	protein-glutamine gamma-glutamyltransferase activity	22301074|30032202	Function
8839	101800582	GO:0005739	IEA	located_in	mitochondrion	30032202	Component
8839	101800582	GO:0018149	IEA	involved_in	peptide cross-linking	22301074|30032202	Process
